SOM Class,FBGN,NAME,SYMBOL,Day9.Day2_FoldChange,Day9.Day2_P.Value,Day9.Day2_adj.P.Val,Day9.Day2_Flag,Day16_FoldChange,Day16_P.Value,Day16_adj.P.Val,Day16_Flag,Day23_FoldChange,Day23_P.Value,Day23_adj.P.Val,Day23_Flag,Day30_FoldChange,Day30_P.Value,Day30_adj.P.Val,Day30_Flag,Day37_FoldChange,Day37_P.Value,Day37_adj.P.Val,Day37_Flag,Day44_FoldChange,Day44_P.Value,Day44_adj.P.Val,Day44_Flag,Day51_FoldChange,Day51_P.Value,Day51_adj.P.Val,Day51_Flag,Day58_FoldChange,Day58_P.Value,Day58_adj.P.Val,Day58_Flag,Day65_FoldChange,Day65_P.Value,Day65_adj.P.Val,Day65_Flag,Day72_FoldChange,Day72_P.Value,Day72_adj.P.Val,Day72_Flag,Day79_FoldChange,Day79_P.Value,Day79_adj.P.Val,Day79_Flag,SOM Class
5,FBgn0033926,Arc1,Arc1,1.04,0.851771,0.999395,0,1.72,0.004857,0.294225,0,2.63,2.00E-06,4.00E-04,1,2.32,2.60E-05,0.001712,1,2.59,3.00E-06,0.000196,1,3.12,0,6.00E-06,1,2.47,8.00E-06,0.000352,1,2.84,0,2.80E-05,1,2.38,1.50E-05,0.000463,1,3.05,0,5.00E-06,1,2.89,0,1.60E-05,1,5
5,FBgn0031490,CG17264,CG17264,1.16,0.33274,0.999395,0,1.53,0.00773,0.368175,0,2.74,0,1.10E-05,1,3.01,0,1.00E-06,1,2.77,0,2.00E-06,1,3.19,0,0,1,2.79,0,1.00E-06,1,2.68,0,3.00E-06,1,2.39,1.00E-06,2.40E-05,1,2.2,4.00E-06,0.000112,1,2.81,0,1.00E-06,1,5
5,FBgn0039208,CG6643,CG6643,-1.11,0.536918,0.999395,0,1.48,0.021601,0.585466,0,2.47,1.00E-06,0.000248,1,2.7,0,2.90E-05,1,2.68,0,2.00E-05,1,3.09,0,1.00E-06,1,2.46,1.00E-06,7.10E-05,1,2.65,1.20E-05,0.000404,1,2.31,5.00E-06,0.000177,1,1.88,0.00036,0.005576,1,2.73,0,7.00E-06,1,5
5,FBgn0033397,Cyp4p3,Cyp4p3,-1.09,0.542778,0.999395,0,1.5,0.005058,0.298169,0,1.69,0.000338,0.017796,1,2.47,0,4.00E-06,1,1.96,1.00E-05,0.00054,1,3.14,0,0,1,2.48,0,2.00E-06,1,2.58,0,1.00E-06,1,2.24,0,1.40E-05,1,2.31,0,5.00E-06,1,2.71,0,0,1,5
5,FBgn0022700,Chitinase 4,Cht4,-1.03,0.817423,0.999395,0,1.22,0.154117,0.947216,0,1.74,3.90E-05,0.003477,1,1.57,0.001493,0.040178,1,1.58,0.000526,0.01396,1,2.84,0,0,1,2.62,0,0,1,2.45,0,0,1,1.88,5.00E-06,0.000168,1,2.02,1.00E-06,2.20E-05,1,2.63,0,0,1,5
5,FBgn0003961,Urate oxidase,Uro,1.37,0.065488,0.999395,0,1.36,0.070939,0.864221,0,2.08,5.80E-05,0.004635,1,2.45,2.00E-06,0.000236,1,2.79,1.00E-06,6.50E-05,1,3.36,0,0,1,2.81,0,8.00E-06,1,2.55,1.00E-06,4.30E-05,1,1.93,0.000263,0.004961,1,1.85,0.000565,0.007957,1,2.47,2.00E-06,5.90E-05,1,5
5,FBgn0029766,CG15784,CG15784,1.1,0.323487,0.999395,0,1.32,0.005341,0.309698,0,1.73,1.00E-06,0.000134,1,1.72,1.00E-06,9.00E-05,1,2.09,0,0,1,2.41,0,0,1,2.14,0,0,1,2.2,0,0,1,2.08,0,0,1,2.03,0,0,1,2.43,0,0,1,5
5,FBgn0043578,PGRP-SB1,PGRP-SB1,-1.07,0.592561,0.999395,0,1.24,0.083332,0.895664,0,1.8,1.10E-05,0.001336,1,2.04,0,4.40E-05,1,2.16,0,6.00E-06,1,2.85,0,0,1,2.35,0,0,1,2.54,0,0,1,1.9,2.00E-06,9.10E-05,1,1.69,7.30E-05,0.001489,1,2.29,0,1.00E-06,1,5
5,FBgn0035176,CG13905,CG13905,-1.09,0.431643,0.999395,0,1.03,0.782172,0.993204,0,1.6,4.10E-05,0.003572,1,2.04,0,3.00E-06,1,2.15,0,0,1,2.57,0,0,1,2.07,0,1.00E-06,1,2.08,0,1.00E-06,1,1.62,3.30E-05,0.000865,1,1.62,2.80E-05,0.000683,1,2.2,0,0,1,5
5,FBgn0051901,Mucin related 29B,Mur29B,1.05,0.646805,0.999395,0,1.53,0.000281,0.056886,0,1.85,1.00E-06,0.000172,1,1.87,0,7.50E-05,1,1.84,1.00E-06,6.60E-05,1,3.12,0,0,1,2.77,0,0,1,2.35,0,0,1,1.92,0,1.10E-05,1,1.69,1.40E-05,0.000368,1,2.13,0,0,1,5
5,FBgn0046776,CG14033,CG14033,1.33,0.002739,0.624502,0,1.42,0.000384,0.069099,0,1.62,2.00E-06,0.000413,1,1.5,4.70E-05,0.002775,1,1.81,0,4.00E-06,1,1.77,0,6.00E-06,1,1.96,0,0,1,2.36,0,0,1,2.14,0,0,1,2.09,0,0,1,2.05,0,0,1,5
8,FBgn0032935,CG8678,CG8678,-1.24,0.220391,0.999395,0,1.41,0.053873,0.787326,0,2.3,1.10E-05,0.001305,1,4.27,0,0,1,5.98,0,0,1,8.32,0,0,1,9.1,0,0,1,7.84,0,0,1,9.44,0,0,1,6.77,0,0,1,15.77,0,0,1,8
8,FBgn0023541,Cyp4d14,Cyp4d14,-1.53,0.109237,0.999395,0,1.27,0.362623,0.972321,0,3.49,1.20E-05,0.001368,1,9.45,0,0,1,15.64,0,0,1,21.5,0,0,1,15.76,0,0,1,15.36,0,0,1,11.93,0,0,1,17.98,0,0,1,13.5,0,0,1,8
8,FBgn0033610,CG18335,CG18335,1.14,0.620096,0.999395,0,2.16,0.002428,0.204189,0,4.45,0,4.00E-05,1,6.49,0,1.00E-06,1,10.05,0,0,1,8.81,0,0,1,7.91,0,0,1,12.23,0,0,1,7.5,0,0,1,7.81,0,0,1,13.28,0,0,1,8
8,FBgn0042206,Glutathione S transferase D10,GstD10,-1.75,0.039678,0.999395,0,1.43,0.180293,0.950325,0,3.55,1.30E-05,0.001485,1,7.49,0,1.00E-06,1,11.64,0,0,1,16.28,0,0,1,12.27,0,0,1,12.07,0,0,1,7.79,0,0,1,12.75,0,0,1,10.15,0,0,1,8
8,FBgn0004240,Diptericin,Dpt,-1.42,0.209249,0.999395,0,2.4,0.002338,0.204108,0,6.64,0,3.00E-06,1,5.7,0,9.00E-06,1,7.38,0,0,1,12.49,0,0,1,8.45,0,0,1,12.17,0,0,1,8.04,0,0,1,7.67,0,0,1,9.95,0,0,1,8
8,FBgn0041579,Attacin-C,AttC,-1.17,0.588026,0.999395,0,1.36,0.286013,0.968329,0,3.99,1.10E-05,0.001336,1,4.49,3.00E-06,0.000288,1,4.92,1.00E-06,6.70E-05,1,8.93,0,0,1,8.09,0,0,1,7.64,0,0,1,6.13,0,3.00E-06,1,5.57,0,7.00E-06,1,7.09,0,0,1,8
8,FBgn0036351,CG14107,CG14107,1.18,0.415242,0.999395,0,1.43,0.07322,0.868144,0,2.3,8.10E-05,0.006228,1,5.21,0,0,1,9.48,0,0,1,11.13,0,0,1,9.25,0,0,1,8.81,0,0,1,8.42,0,0,1,10.71,0,0,1,6.99,0,0,1,8
8,FBgn0038939,CG34377,CG34377,1.74,0.142464,0.999395,0,1.51,0.155811,0.947558,0,2.57,0.000699,0.029451,1,4.05,2.00E-06,0.000232,1,6.87,0,0,1,7.4,0,0,1,6.11,0,1.00E-06,1,8.1,0,0,1,7.18,0,0,1,7.03,0,0,1,6.3,0,0,1,8
8,FBgn0035429,CG12017,CG12017,1.09,0.625103,0.999395,0,1.11,0.557845,0.984159,0,2.03,0.000203,0.01221,1,4.75,0,0,1,7.63,0,0,1,10.8,0,0,1,5.76,0,0,1,8.02,0,0,1,5.43,0,0,1,8.92,0,0,1,6.27,0,0,1,8
8,FBgn0030051,Serine Protease Immune Response Integrator,spirit,1.07,0.715101,0.999395,0,1.62,0.010637,0.416135,0,2.1,0.000155,0.009869,1,4.5,0,0,1,6.64,0,0,1,5.51,0,0,1,4.64,0,0,1,4.85,0,0,1,5.68,0,0,1,4.99,0,0,1,5.2,0,0,1,8
8,FBgn0033789,CG13324,CG13324,1.04,0.876927,0.999395,0,2.27,0.001775,0.176803,0,3.42,8.00E-06,0.001024,1,3.38,9.00E-06,0.000745,1,3.81,2.00E-06,0.000118,1,5.12,0,2.00E-06,1,4.95,0,3.00E-06,1,5.35,0,1.00E-06,1,3.72,2.00E-06,8.60E-05,1,2.54,0.000453,0.006722,1,4.69,0,4.00E-06,1,8
8,FBgn0032638,CG6639,CG6639,-1.16,0.664981,0.999395,0,1.17,0.52413,0.982072,0,2.79,0.000123,0.008356,1,4.67,5.00E-06,0.000436,1,5.48,0,1.00E-06,1,6.55,0,0,1,5.27,0,1.00E-06,1,8.91,0,0,1,6.7,0,0,1,6.06,0,0,1,4.52,0,7.00E-06,1,8
8,FBgn0041581,Attacin-B,AttB,1.04,0.838782,0.999395,0,1.29,0.223461,0.957756,0,2.79,6.00E-06,0.000805,1,2.61,1.80E-05,0.001348,1,2.97,2.00E-06,0.000132,1,4.97,0,0,1,4.29,0,0,1,4.72,0,0,1,3.36,0,1.10E-05,1,2.91,3.00E-06,8.50E-05,1,4.44,0,0,1,8
8,FBgn0040503,CG7763,CG7763,1.17,0.531431,0.999395,0,1.48,0.13021,0.937274,0,2.52,0.000584,0.026572,1,3.3,6.90E-05,0.003723,1,2.69,0.000255,0.007845,1,3.96,1.00E-06,6.80E-05,1,4.11,1.00E-06,4.60E-05,1,3.91,8.00E-06,0.000291,1,2.54,0.000534,0.009017,1,2.42,0.000963,0.012385,1,4.33,0,1.60E-05,1,8
8,FBgn0034407,Diptericin B,DptB,-1.18,0.404334,0.999395,0,1.59,0.021779,0.586776,0,2.93,1.00E-06,0.000227,1,2.26,0.000111,0.005555,1,3.12,0,2.90E-05,1,4.4,0,0,1,4.62,0,0,1,4.61,0,0,1,3.57,0,2.00E-06,1,3.4,0,3.00E-06,1,4.29,0,0,1,8
8,FBgn0028396,Turandot A,TotA,-1.92,0.036351,0.999395,0,2.09,0.018482,0.55221,0,4.44,9.00E-06,0.001106,1,2.89,0.00096,0.028928,1,3.52,0.000119,0.004171,1,4.58,6.00E-06,0.000256,1,4.45,8.00E-06,0.000352,1,4.58,6.00E-06,0.000225,1,3.12,0.000436,0.007565,1,2.69,0.001955,0.021567,1,3.82,4.80E-05,0.001139,1,8
8,FBgn0053532,lectin-37Da,lectin-37Da,-1.06,0.82152,0.999395,0,2.54,0.000341,0.064954,0,4.45,0,4.00E-05,1,4.5,0,1.60E-05,1,3.71,2.00E-06,0.000111,1,6.31,0,0,1,5.04,0,1.00E-06,1,4.13,0,1.80E-05,1,3.78,1.00E-06,4.80E-05,1,2.44,0.000564,0.007957,1,3.72,1.00E-06,5.60E-05,1,8
8,FBgn0036320,CG10943,CG10943,1.11,0.663787,0.999395,0,2.06,0.004981,0.297637,0,2.79,0.000107,0.007584,1,3.62,3.00E-06,0.000296,1,3.49,5.00E-06,0.000279,1,5.1,0,1.00E-06,1,4.34,0,1.40E-05,1,3.08,0.000104,0.002688,1,3.55,4.00E-06,0.000127,1,2.74,0.000137,0.002552,1,3.7,2.00E-06,7.20E-05,1,8
8,FBgn0044812,Turandot C,TotC,-1.96,0.027914,0.964922,0,2.24,0.008986,0.388145,0,5.17,1.00E-06,0.000221,1,2.78,0.001163,0.033237,1,3.91,0.000104,0.003712,1,4.4,7.00E-06,0.00029,1,4.03,1.90E-05,0.000745,1,4.14,1.40E-05,0.000484,1,2.92,0.000689,0.011071,1,2.51,0.003161,0.030754,1,3.63,6.40E-05,0.001453,1,8
8,FBgn0033857,CG13335,CG13335,-1.15,0.46859,0.999395,0,1.85,0.001939,0.186025,0,2.79,1.00E-06,0.000248,1,3.03,0,4.00E-05,1,3.07,0,1.80E-05,1,5.2,0,0,1,5.45,0,0,1,4.69,0,0,1,3.7,0,0,1,2.77,1.00E-06,4.60E-05,1,3.6,0,1.00E-06,1,8
8,FBgn0038346,CG14872,CG14872,-1,0.985068,0.999703,0,1.82,0.000426,0.072789,0,2.16,1.20E-05,0.001344,1,3.28,0,0,1,3.01,0,1.00E-06,1,4.61,0,0,1,4.06,0,0,1,3.83,0,0,1,3.69,0,0,1,2.6,0,7.00E-06,1,3.56,0,0,1,8
8,FBgn0038530,Attacin-D,AttD,1.19,0.398762,0.999395,0,1.38,0.131778,0.939837,0,2.9,4.00E-06,0.000658,1,2.48,5.90E-05,0.00329,1,2.68,1.60E-05,0.000802,1,4.09,0,1.00E-06,1,3.96,0,2.00E-06,1,3.55,1.00E-06,5.20E-05,1,2.43,8.10E-05,0.001819,1,2.32,0.000173,0.003093,1,3.42,0,1.20E-05,1,8
8,FBgn0034318,CG14500,CG14500,-1.15,0.594389,0.999395,0,2.32,0.001855,0.179329,0,3.18,3.50E-05,0.003164,1,3.41,1.30E-05,0.001035,1,3.03,6.70E-05,0.002624,1,6.15,0,0,1,4.45,0,2.20E-05,1,4.25,1.00E-06,3.20E-05,1,3.05,6.10E-05,0.001437,1,2.17,0.00383,0.035531,1,3.34,1.80E-05,0.000497,1,8
8,FBgn0036948,CG7298,CG7298,1.71,0.044584,0.999395,0,2.56,0.000251,0.052452,0,3.39,5.00E-06,0.00068,1,2.72,0.000358,0.013617,1,3.69,1.00E-06,9.40E-05,1,4.23,0,1.10E-05,1,5.07,0,1.00E-06,1,5.34,0,0,1,3.32,6.00E-06,0.000208,1,2.23,0.003452,0.03304,1,3.2,1.10E-05,0.000322,1,8
8,FBgn0030929,CG15043,CG15043,-1.08,0.683793,0.999395,0,1.87,0.00252,0.204189,0,2.54,1.70E-05,0.001804,1,2.77,4.00E-06,0.000349,1,2.69,6.00E-06,0.000355,1,4.49,0,0,1,3.72,0,1.00E-06,1,4.06,0,0,1,3.02,1.00E-06,3.30E-05,1,1.81,0.004284,0.038729,1,3.14,0,1.60E-05,1,8
1,FBgn0033872,CG6329,CG6329,-1.32,0.028968,0.964922,0,-2.07,0,0.000388,1,-1.36,0.016916,0.223025,0,-1.72,5.50E-05,0.003143,1,-1.77,2.60E-05,0.001201,1,-1.9,3.00E-06,0.000153,1,-2.11,0,1.20E-05,1,-1.86,6.00E-06,0.000239,1,-2.15,0,5.00E-06,1,-2.16,0,3.00E-06,1,-2.07,0,1.30E-05,1,1
3,FBgn0000038,nicotinic Acetylcholine Receptor beta 64B,nAcRbeta-64B,-1.06,0.640898,0.999395,0,-1.82,1.20E-05,0.005563,1,-1.47,0.00328,0.084057,0,-1.74,4.30E-05,0.002583,1,-2.11,0,1.80E-05,1,-1.96,1.00E-06,7.40E-05,1,-2.03,1.00E-06,3.40E-05,1,-2.35,0,1.00E-06,1,-1.71,6.50E-05,0.001499,1,-1.5,0.0019,0.021116,1,-1.67,0.000124,0.002491,1,3
0,FBgn0004430,Lysozyme S,LysS,-1.03,0.835627,0.999395,0,1.32,0.056008,0.797569,0,-1.09,0.529301,0.861989,0,-3.08,0,0,1,-2.86,0,0,1,-2.88,0,0,1,-3.4,0,0,1,-2.96,0,0,1,-4.03,0,0,1,-4.32,0,0,1,-3.47,0,0,1,0
0,FBgn0032049,beta-site APP-cleaving enzyme,Bace,1.37,0.076796,0.999395,0,-1.09,0.609036,0.988335,0,-1.6,0.009631,0.164849,0,-3.04,0,9.00E-06,1,-3.3,0,1.00E-06,1,-2.38,7.00E-06,0.000295,1,-2.78,0,2.00E-05,1,-3.02,0,3.00E-06,1,-3.47,0,0,1,-3.61,0,0,1,-3.54,0,0,1,0
0,FBgn0031654,Jonah 25Bii,Jon25Bii,1.33,0.031979,0.971141,0,1.03,0.812187,0.994329,0,-1.47,0.004348,0.099731,0,-2.3,0,6.00E-06,1,-2.74,0,0,1,-2.58,0,0,1,-3.03,0,0,1,-2.89,0,0,1,-3.66,0,0,1,-3.61,0,0,1,-3.82,0,0,1,0
0,FBgn0035328,yellow-g2,yellow-g2,-1.19,0.223531,0.999395,0,1.04,0.764568,0.990542,0,-1.41,0.008826,0.156279,0,-1.79,2.80E-05,0.001846,1,-2.6,0,0,1,-2.7,0,0,1,-3.34,0,0,1,-2.57,0,0,1,-4.3,0,0,1,-3.5,0,0,1,-3.94,0,0,1,0
0,FBgn0001285,Jonah 44E,Jon44E,1.37,0.065407,0.999395,0,-1.11,0.55171,0.984159,0,-1.66,0.003534,0.086985,0,-2.39,3.00E-06,0.000296,1,-3.27,0,0,1,-3.38,0,0,1,-4.11,0,0,1,-3.92,0,0,1,-5.24,0,0,1,-5.4,0,0,1,-4.26,0,0,1,0
0,FBgn0036024,CG18180,CG18180,1.14,0.506717,0.999395,0,-1.08,0.70791,0.988335,0,-1.42,0.076485,0.464708,0,-2.21,0.000126,0.006075,1,-3.03,0,3.50E-05,1,-2.31,5.80E-05,0.001746,1,-3.2,0,1.10E-05,1,-3.04,0,2.00E-05,1,-3.16,0,9.00E-06,1,-4.44,0,0,1,-4.54,0,0,1,0
0,FBgn0004047,Yolk protein 3,Yp3,1.03,0.846291,0.999395,0,-1.13,0.47962,0.979862,0,-1.51,0.015449,0.211626,0,-1.98,0.000119,0.005823,1,-2.68,0,1.80E-05,1,-1.73,0.001607,0.026305,1,-2.42,2.00E-06,8.50E-05,1,-2.62,0,1.70E-05,1,-4.15,0,0,1,-5.15,0,0,1,-4.89,0,0,1,0
0,FBgn0031653,Jonah 25Biii,Jon25Biii,1.16,0.287175,0.999395,0,-1.07,0.602762,0.988335,0,-1.56,0.001962,0.059923,0,-2.65,0,1.00E-06,1,-3.77,0,0,1,-3.82,0,0,1,-4.52,0,0,1,-3.44,0,0,1,-4.96,0,0,1,-5.43,0,0,1,-4.95,0,0,1,0
0,FBgn0030098,CG12057,CG12057,1.09,0.681579,0.999395,0,1.08,0.712025,0.988335,0,-1.92,0.001777,0.057171,0,-4.72,0,0,1,-3.81,0,2.00E-06,1,-5.05,0,0,1,-6.1,0,0,1,-3.53,0,3.00E-06,1,-6,0,0,1,-5.22,0,0,1,-5.39,0,0,1,0
0,FBgn0052602,Mucin 12Ea,Muc12Ea,1.07,0.617265,0.999395,0,-1.09,0.533447,0.984134,0,-1.24,0.121953,0.549466,0,-2,5.00E-06,0.000466,1,-2.8,0,0,1,-3.88,0,0,1,-4.23,0,0,1,-4.03,0,0,1,-5.93,0,0,1,-4.86,0,0,1,-5.42,0,0,1,0
0,FBgn0038395,CG10407,CG10407,-1.05,0.769668,0.999395,0,-1.12,0.488216,0.979862,0,-1.75,0.001552,0.051654,0,-2.44,2.00E-06,0.000236,1,-3.63,0,0,1,-2.88,0,4.00E-06,1,-3.61,0,0,1,-3.91,0,0,1,-5.57,0,0,1,-5.61,0,0,1,-5.83,0,0,1,0
0,FBgn0014466,Chorion protein c at 7F,Cp7Fc,-1.02,0.886902,0.999395,0,1.21,0.218655,0.957756,0,-1.41,0.025157,0.274661,0,-2,2.20E-05,0.001541,1,-2.98,0,0,1,-3,0,0,1,-3.82,0,0,1,-3.26,0,0,1,-6.17,0,0,1,-5.58,0,0,1,-6.32,0,0,1,0
0,FBgn0003979,Vitelline membrane 26Aa,Vm26Aa,-1.09,0.651835,0.999395,0,-1.02,0.928412,0.997504,0,-1.12,0.548858,0.870584,0,-1.85,0.001261,0.035801,1,-2.11,0.000121,0.004231,1,-2.73,1.00E-06,4.40E-05,1,-3.11,0,5.00E-06,1,-3.66,0,0,1,-4.06,0,0,1,-6.43,0,0,1,-6.7,0,0,1,0
0,FBgn0000427,defective chorion 1,01-Dec,1.06,0.668428,0.999395,0,-1.04,0.802726,0.99325,0,-1.44,0.014328,0.203986,0,-2.06,5.00E-06,0.000466,1,-2.8,0,0,1,-3.24,0,0,1,-3.65,0,0,1,-4.26,0,0,1,-6.39,0,0,1,-7.63,0,0,1,-7.89,0,0,1,0
0,FBgn0000359,Chorion protein 36,Cp36,-1.15,0.438608,0.999395,0,1.13,0.494092,0.980205,0,-1.43,0.043972,0.362873,0,-1.78,0.001662,0.044051,1,-3.22,0,2.00E-06,1,-4.11,0,0,1,-5.22,0,0,1,-4.88,0,0,1,-10.63,0,0,1,-9.75,0,0,1,-9.48,0,0,1,0
1,FBgn0023197,Jonah 74E,Jon74E,1.02,0.84346,0.999395,0,1.02,0.851943,0.996946,0,-1.26,0.057756,0.415549,0,-1.87,2.00E-06,0.000225,1,-2.02,0,1.80E-05,1,-2.04,0,9.00E-06,1,-2.13,0,3.00E-06,1,-1.95,0,2.80E-05,1,-2.12,0,2.00E-06,1,-2.53,0,0,1,-1.86,2.00E-06,8.00E-05,1,1
1,FBgn0052845,CG32845,CG32845,1.21,0.242591,0.999395,0,-1.03,0.851884,0.996946,0,-1.19,0.279194,0.723725,0,-1.88,0.000202,0.008685,1,-2.4,1.00E-06,7.10E-05,1,-2.23,5.00E-06,0.000215,1,-2.11,1.60E-05,0.000639,1,-2.36,1.00E-06,6.40E-05,1,-2.36,1.00E-06,5.10E-05,1,-3.01,0,0,1,-1.93,0.000116,0.002362,1,1
1,FBgn0033728,Cuticular protein 49Ae,Cpr49Ae,-1.1,0.490755,0.999395,0,-1.47,0.005017,0.297902,0,-1.53,0.001884,0.058548,0,-1.74,8.30E-05,0.004321,1,-1.95,4.00E-06,0.000248,1,-1.72,0.000117,0.003169,1,-1.83,2.50E-05,0.000928,1,-1.97,3.00E-06,0.000125,1,-2.22,0,6.00E-06,1,-2.04,1.00E-06,4.20E-05,1,-2.05,1.00E-06,4.20E-05,1,1
1,FBgn0052483,CG32483,CG32483,1.09,0.61589,0.999395,0,-1.08,0.669862,0.988335,0,-1.49,0.022576,0.26077,0,-1.94,0.000258,0.010425,1,-2.07,7.20E-05,0.002779,1,-1.95,0.000233,0.005601,1,-2.07,7.00E-05,0.002251,1,-2.08,6.20E-05,0.001732,1,-2.3,8.00E-06,0.000264,1,-2.42,3.00E-06,8.70E-05,1,-2.06,7.70E-05,0.001707,1,1
1,FBgn0036015,CG3088,CG3088,1.21,0.253204,0.999395,0,-1.26,0.172297,0.950325,0,-1.55,0.010152,0.168705,0,-1.85,0.000441,0.015886,1,-2.24,8.00E-06,0.000476,1,-2.02,7.30E-05,0.002153,1,-1.77,0.00097,0.019472,1,-1.88,0.000303,0.006346,1,-2.16,1.70E-05,0.000502,1,-1.7,0.002065,0.022569,1,-2.14,2.20E-05,0.000593,1,1
1,FBgn0039311,CG10513,CG10513,1.03,0.808026,0.999395,0,-1.2,0.110654,0.921613,0,-1.49,0.000609,0.02697,0,-2.49,0,0,1,-2.62,0,0,1,-2.05,0,2.00E-06,1,-1.93,0,1.20E-05,1,-1.83,1.00E-06,4.90E-05,1,-2.52,0,0,1,-2.48,0,0,1,-2.19,0,0,1,1
1,FBgn0010425,epsilonTrypsin,epsilonTry,1.26,0.131023,0.999395,0,1.08,0.621335,0.988335,0,-1.26,0.134127,0.567237,0,-1.97,3.50E-05,0.002225,1,-2.2,2.00E-06,0.000163,1,-1.68,0.001136,0.020012,1,-1.91,7.10E-05,0.002288,1,-1.83,0.000186,0.004252,1,-2.26,1.00E-06,5.30E-05,1,-2.92,0,0,1,-2.31,1.00E-06,3.00E-05,1,1
1,FBgn0036738,CG7542,CG7542,1.14,0.400652,0.999395,0,1.04,0.771071,0.990997,0,-1.23,0.174672,0.612345,0,-1.81,0.000676,0.021835,1,-2.19,1.50E-05,0.000774,1,-2.23,1.00E-05,0.000389,1,-2.25,2.00E-06,8.30E-05,1,-2.27,1.00E-06,6.10E-05,1,-2.59,0,3.00E-06,1,-2.87,0,0,1,-2.42,0,1.30E-05,1,1
1,FBgn0051104,CG31104,CG31104,1.05,0.752173,0.999395,0,-1.41,0.042232,0.734305,0,-1.33,0.086925,0.485679,0,-2.15,1.90E-05,0.001394,1,-2.87,0,4.00E-06,1,-2.39,2.00E-06,9.90E-05,1,-2.23,9.00E-06,0.000382,1,-2.53,4.00E-06,0.000155,1,-2.48,1.00E-06,3.70E-05,1,-3.24,0,0,1,-2.43,1.00E-06,4.90E-05,1,1
1,FBgn0031141,CG1304,CG1304,1.18,0.304219,0.999395,0,-1.2,0.257512,0.964139,0,-1.52,0.011416,0.180475,0,-1.94,0.00011,0.005536,1,-2.21,6.00E-06,0.00036,1,-1.84,0.000337,0.007568,1,-2.25,4.00E-06,0.000199,1,-2.74,0,2.50E-05,1,-2.39,1.00E-06,4.50E-05,1,-3.09,0,0,1,-2.49,0,1.80E-05,1,1
1,FBgn0032913,CG9259,CG9259,1.29,0.004148,0.670117,0,1.01,0.877247,0.997504,0,-1.22,0.022599,0.260812,0,-1.87,0,0,1,-1.96,0,0,1,-1.88,0,0,1,-1.97,0,0,1,-2.31,0,0,1,-2.41,0,0,1,-2.56,0,0,1,-2.52,0,0,1,1
1,FBgn0032652,CG6870,CG6870,-1.12,0.484068,0.999395,0,-1.04,0.818887,0.994557,0,-1.66,0.003482,0.086515,0,-2.06,5.50E-05,0.003139,1,-2.66,0,2.10E-05,1,-1.91,0.000244,0.005809,1,-1.83,0.000586,0.012805,1,-2.42,2.00E-06,8.20E-05,1,-2.63,0,1.30E-05,1,-3.29,0,0,1,-2.53,1.00E-06,2.60E-05,1,1
1,FBgn0032066,CG9463,CG9463,1.12,0.456147,0.999395,0,-1.33,0.077189,0.874848,0,-1.15,0.385694,0.789315,0,-1.95,7.10E-05,0.003793,1,-1.85,0.00023,0.007254,1,-1.62,0.002989,0.042021,1,-1.8,0.000422,0.009946,1,-1.9,0.000133,0.00324,1,-2.82,0,1.00E-06,1,-2.21,5.00E-06,0.000139,1,-2.56,0,7.00E-06,1,1
1,FBgn0033027,Troponin C isoform 4,TpnC4,1.1,0.643916,0.999395,0,-1.59,0.02811,0.631639,0,-1.7,0.011755,0.182868,0,-2.01,0.001202,0.034277,1,-2.63,1.50E-05,0.000774,1,-2.37,9.30E-05,0.002627,1,-2.27,0.000188,0.005156,1,-2.77,6.00E-06,0.000239,1,-3.28,0,1.50E-05,1,-2.97,2.00E-06,5.90E-05,1,-2.6,1.80E-05,0.000511,1,1
1,FBgn0011555,thetaTrypsin,thetaTry,1.12,0.40984,0.999395,0,-1.17,0.266782,0.964139,0,-1.57,0.002242,0.065348,0,-1.86,5.20E-05,0.00305,1,-1.87,4.20E-05,0.001817,1,-1.91,2.70E-05,0.000916,1,-1.79,0.000124,0.003647,1,-2.48,0,2.00E-06,1,-2.2,1.00E-06,3.30E-05,1,-2.63,0,0,1,-2.67,0,0,1,1
1,FBgn0033932,Diuretic hormone 44 receptor 1,Dh44-R1,1.16,0.108384,0.999395,0,-1.01,0.939609,0.997504,0,-1.24,0.025846,0.279162,0,-1.54,2.20E-05,0.001535,1,-1.82,0,4.00E-06,1,-1.7,0,2.40E-05,1,-1.77,0,7.00E-06,1,-2.09,0,0,1,-2.76,0,0,1,-2.92,0,0,1,-2.75,0,0,1,1
1,FBgn0032303,CG6508,CG6508,1.02,0.905066,0.999395,0,1.09,0.653668,0.988335,0,-1.3,0.219691,0.666323,0,-2.19,0.00015,0.006824,1,-2.29,6.80E-05,0.00267,1,-1.97,0.000836,0.015735,1,-2.22,0.000114,0.003425,1,-2.32,5.20E-05,0.001489,1,-3.25,0,5.00E-06,1,-2.58,8.00E-06,0.000212,1,-2.99,0,2.10E-05,1,1
1,FBgn0036022,CG8329,CG8329,1.29,0.186387,0.999395,0,1,0.991156,0.998783,0,-1.46,0.05226,0.396261,0,-1.89,0.001468,0.039962,1,-2.8,1.00E-06,8.90E-05,1,-2.07,0.00031,0.007065,1,-2.26,6.90E-05,0.002219,1,-2.27,6.20E-05,0.001736,1,-2.81,1.00E-06,4.60E-05,1,-2.68,3.00E-06,8.70E-05,1,-3.03,0,1.30E-05,1,1
